title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems,keywords
"Good, bad and ugly from Florida's homecoming win over Kentucky",Gators Wire,USA Today,Homecoming for the Florida football program was punctuated with a 48-20 win over the Kentucky Wildcats inside Ben Hill Griffin Stadium on Saturday night. The Gators came in amped behind a raucous crowd and did not disappoint the loyal fans. Billy Napier's squ…,"Florida Gators quarterback DJ Lagway (2) stiff arms Kentucky Wildcats defensive back Kristian Story (4) during the first half at Ben Hill Griffin Stadium in Gainesville, FL on Saturday, October 19, 2… [+6991 chars]",20-10-2024,https://gatorswire.usatoday.com/2024/10/19/florida-football-kentucky-wildcats-recap-good-bad-ugly/,https://s.yimg.com/ny/api/res/1.2/SsTsmr9K.Whx0VVUb63C_A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05NDg-/https://media.zenfs.com/en/gators_wire_usa_today_articles_447/f4a5fcc3f5eacc3a76788fc8c0736df9,good bad and ugly from florida is homecoming win over kentucky florida gators quarterback dj lagway stiff arms kentucky wildcats defensive back kristian story during the first half at ben hill griffin stadium in gainesville fl on saturday october chars,"['good', 'bad', 'ugly', 'florida', 'homecoming', 'win', 'kentucky', 'florida', 'gators', 'quarterback', 'dj', 'lagway', 'stiff', 'arms', 'kentucky', 'wildcats', 'defensive', 'back', 'kristian', 'story', 'first', 'half', 'ben', 'hill', 'griffin', 'stadium', 'gainesville', 'fl', 'saturday', 'october', 'chars']",,[]
Everything Georgia coach Kirby Smart said on field after dominating Texas,Longhorns Wire,USA Today,"After Texas beat the USC Trojans in the Rose Bowl to win the national title, Mack Brown and Vince Young both talked about how the team used disrespect as motivation. Disrespect from the media. Disrespect from ESPN, who","AUSTIN, TEXAS - OCTOBER 19: Head coach Kirby Smart of the Georgia Bulldogs reacts after defeating the Texas Longhorns 30-15 at Darrell K Royal-Texas Memorial Stadium on October 19, 2024 in Austin, Te… [+2304 chars]",20-10-2024,https://longhornswire.usatoday.com/2024/10/19/everything-georgia-kirby-smart-said-after-beating-texas/,https://s.yimg.com/ny/api/res/1.2/q1E_qLj4WLJshXKhhWk8kg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/longhorns_wire_usa_today_articles_557/6f5b3c58d8cfaa8d8eb803e86753ee89,everything georgia coach kirby smart said on field after dominating texas austin texas october head coach kirby smart of the georgia bulldogs reacts after defeating the texas longhorns at darrell k royal texas memorial stadium on october in austin te chars,"['everything', 'georgia', 'coach', 'kirby', 'smart', 'said', 'field', 'dominating', 'texas', 'austin', 'texas', 'october', 'head', 'coach', 'kirby', 'smart', 'georgia', 'bulldogs', 'reacts', 'defeating', 'texas', 'longhorns', 'darrell', 'k', 'royal', 'texas', 'memorial', 'stadium', 'october', 'austin', 'te', 'chars']",,[]
"7 celebrities in attendance for Georgia-Texas, including Matthew McConaughey and Kevin Durant",Cory Woodroof,USA Today,The stars were out in full force for Georgia-Texas.,"Georgia-Texas is one of the biggest college football games of the year, and the celebrities were out in full force for Saturday night’s marquee matchup between the No. 5 Bulldogs and No. 1 Longhorns.… [+1527 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/7-celebrities-in-attendance-for-georgia-texas-including-matthew-mcconaughey-and-kevin-durant,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/2178130402.jpg?w=1024&h=576&crop=1,celebrities in attendance for georgia texas including matthew mcconaughey and kevin durant georgia texas is one of the biggest college football games of the year and the celebrities were out in full force for saturday night s marquee matchup between the no bulldogs and no longhorns chars,"['celebrities', 'attendance', 'georgia', 'texas', 'including', 'matthew', 'mcconaughey', 'kevin', 'durant', 'georgia', 'texas', 'one', 'biggest', 'college', 'football', 'games', 'year', 'celebrities', 'full', 'force', 'saturday', 'night', 'marquee', 'matchup', 'bulldogs', 'longhorns', 'chars']",,[]
Taylor Swift debuts new blue Speak Now dress on Night 2 of the Miami Eras tour,Caroline Darney,USA Today,This is the fifth new outfit Swift has worn through two shows in Miami.,"Taylor Swift was not done breaking out new outfits for her mega popular Eras Tour. On Friday night in Miami, Swift kicked off the final leg of the tour with four new outfits: A blue Fearless dress, a… [+670 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/taylor-swift-new-blue-speak-now-dress-night-2-miami-eras-tour,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/07/GTY_2160628735-e1729386254184.jpg?w=1024&h=576&crop=1,taylor swift debuts new blue speak now dress on night of the miami eras tour taylor swift was not done breaking out new outfits for her mega popular eras tour on friday night in miami swift kicked off the final leg of the tour with four new outfits a blue fearless dress a chars,"['taylor', 'swift', 'debuts', 'new', 'blue', 'speak', 'dress', 'night', 'miami', 'eras', 'tour', 'taylor', 'swift', 'done', 'breaking', 'new', 'outfits', 'mega', 'popular', 'eras', 'tour', 'friday', 'night', 'miami', 'swift', 'kicked', 'final', 'leg', 'tour', 'four', 'new', 'outfits', 'blue', 'fearless', 'dress', 'chars']",,[]
"Avalanche vs. Sharks October 20: Injured players, inactives, latest updates",Data Skrive,USA Today,"The San Jose Sharks (0-3-2) are keeping their eye on eight players on the injury report heading into a Sunday, October 20 game against the Colorado Avalanche (1-4) at SAP Center at San Jose, which …","The San Jose Sharks (0-3-2) are keeping their eye on eight players on the injury report heading into a Sunday, October 20 game against the Colorado Avalanche (1-4) at SAP Center at San Jose, which st… [+3384 chars]",20-10-2024,https://ftw.usatoday.com/article/avalanche-vs-sharks-october-20-injured-players-inactives-latest-updates,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/23253710-1.jpg?w=1024&h=576&crop=1,avalanche vs sharks october injured players inactives latest updates the san jose sharks are keeping their eye on eight players on the injury report heading into a sunday october game against the colorado avalanche at sap center at san jose which st chars,"['avalanche', 'vs', 'sharks', 'october', 'injured', 'players', 'inactives', 'latest', 'updates', 'san', 'jose', 'sharks', 'keeping', 'eye', 'eight', 'players', 'injury', 'report', 'heading', 'sunday', 'october', 'game', 'colorado', 'avalanche', 'sap', 'center', 'san', 'jose', 'st', 'chars']",,[]
"Avalanche vs. Sharks: Live stream, TV info, time and more | October 20, 2024",Data Skrive,USA Today,"NHL action on Sunday includes a matchup in San Jose, California between the Colorado Avalanche (1-4) and San Jose Sharks (0-3-2) at SAP Center at San Jose, starting at 8:00 PM ET on ESPN+. The Aval…","NHL action on Sunday includes a matchup in San Jose, California between the Colorado Avalanche (1-4) and San Jose Sharks (0-3-2) at SAP Center at San Jose, starting at 8:00 PM ET on ESPN+. The Avalan… [+1847 chars]",20-10-2024,https://ftw.usatoday.com/article/avalanche-vs-sharks-live-stream-tv-info-time-and-more-october-20-2024,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24524856.jpg?w=1024&h=576&crop=1,avalanche vs sharks live stream tv info time and more october nhl action on sunday includes a matchup in san jose california between the colorado avalanche and san jose sharks at sap center at san jose starting at pm et on espn the avalan chars,"['avalanche', 'vs', 'sharks', 'live', 'stream', 'tv', 'info', 'time', 'october', 'nhl', 'action', 'sunday', 'includes', 'matchup', 'san', 'jose', 'california', 'colorado', 'avalanche', 'san', 'jose', 'sharks', 'sap', 'center', 'san', 'jose', 'starting', 'pm', 'et', 'espn', 'avalan', 'chars']",,[]
Deion Sanders laughs last after Barack Obama's jab about Colorado having 'a couple good players',Michelle R. Martinelli,USA Today,Deion Sanders responded to Barack Obama's comments about Colorado's roster.,"The Colorado Buffaloes are a good football team that’s handling its first season in the Big 12 fairly well, but just about every college football fan knows the Buffs have two big-time stars and futur… [+1735 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/deion-sanders-barack-obama-colorado-arizona-couple-good-players,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/GTY-2179648541.jpg?w=1024&h=576&crop=1,deion sanders laughs last after barack obama is jab about colorado having a couple good players the colorado buffaloes are a good football team that s handling its first season in the big fairly well but just about every college football fan knows the buffs have two big time stars and futur chars,"['deion', 'sanders', 'laughs', 'last', 'barack', 'obama', 'jab', 'colorado', 'couple', 'good', 'players', 'colorado', 'buffaloes', 'good', 'football', 'team', 'handling', 'first', 'season', 'big', 'fairly', 'well', 'every', 'college', 'football', 'fan', 'knows', 'buffs', 'two', 'big', 'time', 'stars', 'futur', 'chars']",,[]
Arizona State's Kenny Dillingham apologizes for calling for kicking tryouts after Cincinnati loss,Mitchell Northam,USA Today,Ouch. Kenny Dillingham not-so-subtly threw his kicker under the bus after losing to Cincinnati.,"Arizona State lost Saturday to Cincinnati, 24-14. Afterwards, Sun Devils coach Kenny Dillingham not so subtly pointed a finger at his kicker never mind the fact that if two missed field goals had bee… [+1519 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/arizona-state-kenny-dillingham-kicker-tryouts-cincinnati-football,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/2170764469.jpg?w=1024&h=576&crop=1,arizona state is kenny dillingham apologizes for calling for kicking tryouts after cincinnati loss arizona state lost saturday to cincinnati afterwards sun devils coach kenny dillingham not so subtly pointed a finger at his kicker never mind the fact that if two missed field goals had bee chars,"['arizona', 'state', 'kenny', 'dillingham', 'apologizes', 'calling', 'kicking', 'tryouts', 'cincinnati', 'loss', 'arizona', 'state', 'lost', 'saturday', 'cincinnati', 'afterwards', 'sun', 'devils', 'coach', 'kenny', 'dillingham', 'subtly', 'pointed', 'finger', 'kicker', 'never', 'mind', 'fact', 'two', 'missed', 'field', 'goals', 'bee', 'chars']",,[]
"How to Watch Dominic Stephan Stricker vs. Tallon Griekspoor at the 2024 Swiss Indoors Basel: Live Stream, TV Channel",Data Skrive,USA Today,"In the Swiss Indoors Basel Round of 32 on Monday, No. 317-ranked Dominic Stephan Stricker takes on No. 37 Tallon Griekspoor.In his most recent time out, Stricker fell to Francisco Comesana 6-4, 3-6…","In the Swiss Indoors Basel Round of 32 on Monday, No. 317-ranked Dominic Stephan Stricker takes on No. 37 Tallon Griekspoor.
In his most recent time out, Stricker fell to Francisco Comesana 6-4, 3-6… [+2389 chars]",20-10-2024,https://ftw.usatoday.com/article/how-to-watch-dominic-stephan-stricker-vs-tallon-griekspoor-at-the-2024-swiss-indoors-basel-live-stream-tv-channel,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/10272614-48.jpg?w=1024&h=576&crop=1,how to watch dominic stephan stricker vs tallon griekspoor at the swiss indoors basel live stream tv channel in the swiss indoors basel round of on monday no ranked dominic stephan stricker takes on no tallon griekspoor in his most recent time out stricker fell to francisco comesana chars,"['watch', 'dominic', 'stephan', 'stricker', 'vs', 'tallon', 'griekspoor', 'swiss', 'indoors', 'basel', 'live', 'stream', 'tv', 'channel', 'swiss', 'indoors', 'basel', 'round', 'monday', 'ranked', 'dominic', 'stephan', 'stricker', 'takes', 'tallon', 'griekspoor', 'recent', 'time', 'stricker', 'fell', 'francisco', 'comesana', 'chars']",,[]
Pete Alonso Player Props: Mets vs. Dodgers - NLCS Game 6,Data Skrive,USA Today,"The New York Mets, with Pete Alonso, square off versus the Los Angeles Dodgers on Sunday at 8:08 PM ET. The teams will take the field for Game 6 of the NLCS. The Dodgers have a 3-2 series lead.Find…","The New York Mets, with Pete Alonso, square off versus the Los Angeles Dodgers on Sunday at 8:08 PM ET. The teams will take the field for Game 6 of the NLCS. The Dodgers have a 3-2 series lead.
Find… [+4285 chars]",20-10-2024,https://ftw.usatoday.com/article/pete-alonso-player-props-mets-vs-dodgers-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24527978.jpg?w=1024&h=576&crop=1,pete alonso player props mets vs dodgers nlcs game the new york mets with pete alonso square off versus the los angeles dodgers on sunday at pm et the teams will take the field for game of the nlcs the dodgers have a series lead find chars,"['pete', 'alonso', 'player', 'props', 'mets', 'vs', 'dodgers', 'nlcs', 'game', 'new', 'york', 'mets', 'pete', 'alonso', 'square', 'versus', 'los', 'angeles', 'dodgers', 'sunday', 'pm', 'et', 'teams', 'take', 'field', 'game', 'nlcs', 'dodgers', 'series', 'lead', 'find', 'chars']",,[]
Freddie Freeman Player Props: Dodgers vs. Mets - NLCS Game 6,Data Skrive,USA Today,Freddie Freeman and the Los Angeles Dodgers will take on Sean Manaea and the New York Mets on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS with the Dod…,Freddie Freeman and the Los Angeles Dodgers will take on Sean Manaea and the New York Mets on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS with the Dodge… [+3281 chars],20-10-2024,https://ftw.usatoday.com/article/freddie-freeman-player-props-dodgers-vs-mets-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24524067.jpg?w=1024&h=576&crop=1,freddie freeman player props dodgers vs mets nlcs game freddie freeman and the los angeles dodgers will take on sean manaea and the new york mets on sunday at pm et airing on fox sports the teams will match up in game of the nlcs with the dodge chars,"['freddie', 'freeman', 'player', 'props', 'dodgers', 'vs', 'mets', 'nlcs', 'game', 'freddie', 'freeman', 'los', 'angeles', 'dodgers', 'take', 'sean', 'manaea', 'new', 'york', 'mets', 'sunday', 'pm', 'et', 'airing', 'fox', 'sports', 'teams', 'match', 'game', 'nlcs', 'dodge', 'chars']",,[]
How to buy New York Yankees World Series tickets,FTW Staff,USA Today,The New York Yankees are headed back to the World Series. Tickets are already available and selling fast.,"For the first time since 2009, the New York Yankees are headed back to the World Series.
The Yankees defeated the Cleveland Guardians 5-2 thanks to a 10th inning three-run home run from Juan Soto on… [+1560 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/how-to-buy-new-york-yankees-world-series-tickets,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/USATSI_24500532.jpg?w=1024&h=576&crop=1,how to buy new york yankees world series tickets for the first time since the new york yankees are headed back to the world series the yankees defeated the cleveland guardians thanks to a th inning three run home run from juan soto on chars,"['buy', 'new', 'york', 'yankees', 'world', 'series', 'tickets', 'first', 'time', 'since', 'new', 'york', 'yankees', 'headed', 'back', 'world', 'series', 'yankees', 'defeated', 'cleveland', 'guardians', 'thanks', 'th', 'inning', 'three', 'run', 'home', 'run', 'juan', 'soto', 'chars']",,[]
Francisco Lindor Player Props: Mets vs. Dodgers - NLCS Game 6,Data Skrive,USA Today,Francisco Lindor and the New York Mets take on the Los Angeles Dodgers on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS. The Dodgers have a 3-2 series l…,Francisco Lindor and the New York Mets take on the Los Angeles Dodgers on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS. The Dodgers have a 3-2 series lea… [+4430 chars],20-10-2024,https://ftw.usatoday.com/article/francisco-lindor-player-props-mets-vs-dodgers-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24523304.jpg?w=1024&h=576&crop=1,francisco lindor player props mets vs dodgers nlcs game francisco lindor and the new york mets take on the los angeles dodgers on sunday at pm et airing on fox sports the teams will match up in game of the nlcs the dodgers have a series lea chars,"['francisco', 'lindor', 'player', 'props', 'mets', 'vs', 'dodgers', 'nlcs', 'game', 'francisco', 'lindor', 'new', 'york', 'mets', 'take', 'los', 'angeles', 'dodgers', 'sunday', 'pm', 'et', 'airing', 'fox', 'sports', 'teams', 'match', 'game', 'nlcs', 'dodgers', 'series', 'lea', 'chars']",,[]
"Steve Sarkisian, and then Kirby Smart, absolutely lost it over chaotic Texas-Georgia penalty sequence",Michelle R. Martinelli,USA Today,Steve Sarkisian and Kirby Smart threw understandable sideline tantrums over pass interference calls.,"Things got heated and controversial late in the third quarter of No. 5 Georgia’s road game against No. 1 Texas on Saturday.
After a dominant first half, the Bulldogs had a 23-8 lead over the Longhor… [+1757 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/texas-georgia-steve-sarkisian-kirby-smart-tantrums-interception-pass-interference-refs-reverse,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/MixCollage-19-Oct-2024-10-55-PM-7562.jpg?w=1024&h=576&crop=1,steve sarkisian and then kirby smart absolutely lost it over chaotic texas georgia penalty sequence things got heated and controversial late in the third quarter of no georgia s road game against no texas on saturday after a dominant first half the bulldogs had a lead over the longhor chars,"['steve', 'sarkisian', 'kirby', 'smart', 'absolutely', 'lost', 'chaotic', 'texas', 'georgia', 'penalty', 'sequence', 'things', 'got', 'heated', 'controversial', 'late', 'third', 'quarter', 'georgia', 'road', 'game', 'texas', 'saturday', 'dominant', 'first', 'half', 'bulldogs', 'lead', 'longhor', 'chars']",,[]
"Taylor Swift's surprise songs from Night 2 of the Eras Tour in Miami, including a debut and Reputation mashup",Caroline Darney,USA Today,"The Eras Tour is back underway, so it's time for surprise songs once again.",Taylor Swift’s Eras Tour continued its journey on Saturday night in Miami with the second of three total shows in Florida. The now 14-time Grammy winner will be touring almost non-stop for the entire… [+871 chars],20-10-2024,https://ftw.usatoday.com/2024/10/taylor-swift-surprise-songs-night-2-eras-tour-miami-debut-reputation,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/AFP-2178464263.jpg?w=1024&h=576&crop=1,taylor swift is surprise songs from night of the eras tour in miami including a debut and reputation mashup taylor swift s eras tour continued its journey on saturday night in miami with the second of three total shows in florida the now time grammy winner will be touring almost non stop for the entire chars,"['taylor', 'swift', 'surprise', 'songs', 'night', 'eras', 'tour', 'miami', 'including', 'debut', 'reputation', 'mashup', 'taylor', 'swift', 'eras', 'tour', 'continued', 'journey', 'saturday', 'night', 'miami', 'second', 'three', 'total', 'shows', 'florida', 'time', 'grammy', 'winner', 'touring', 'almost', 'non', 'stop', 'entire', 'chars']",,[]
Mookie Betts Player Props: Dodgers vs. Mets - NLCS Game 6,Data Skrive,USA Today,"The Los Angeles Dodgers, Mookie Betts included, will play Sean Manaea and the New York Mets on Sunday at 8:08 PM ET. The Dodgers are holding a 3-2 lead in the series heading into Game 6 of the NLCS…","The Los Angeles Dodgers, Mookie Betts included, will play Sean Manaea and the New York Mets on Sunday at 8:08 PM ET. The Dodgers are holding a 3-2 lead in the series heading into Game 6 of the NLCS.… [+4737 chars]",20-10-2024,https://ftw.usatoday.com/article/mookie-betts-player-props-dodgers-vs-mets-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24528984.jpg?w=1024&h=576&crop=1,mookie betts player props dodgers vs mets nlcs game the los angeles dodgers mookie betts included will play sean manaea and the new york mets on sunday at pm et the dodgers are holding a lead in the series heading into game of the nlcs chars,"['mookie', 'betts', 'player', 'props', 'dodgers', 'vs', 'mets', 'nlcs', 'game', 'los', 'angeles', 'dodgers', 'mookie', 'betts', 'included', 'play', 'sean', 'manaea', 'new', 'york', 'mets', 'sunday', 'pm', 'et', 'dodgers', 'holding', 'lead', 'series', 'heading', 'game', 'nlcs', 'chars']",,[]
2024 NFL RedZone Week 7 free trial: Stream every touchdown today on Fubo,Data Skrive,USA Today,"Football fans, want to keep up with all of the NFL action this week? Forget flipping back and forth between channels and tune into NFL RedZone, where you can see every touchdown from every game on …","Football fans, want to keep up with all of the NFL action this week? Forget flipping back and forth between channels and tune into NFL RedZone, where you can see every touchdown from every game on Su… [+1821 chars]",20-10-2024,https://ftw.usatoday.com/article/2024-nfl-redzone-week-7-free-trial-stream-every-touchdown-today-on-fubo,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24400679-1.jpg?w=1024&h=576&crop=1,nfl redzone week free trial stream every touchdown today on fubo football fans want to keep up with all of the nfl action this week forget flipping back and forth between channels and tune into nfl redzone where you can see every touchdown from every game on su chars,"['nfl', 'redzone', 'week', 'free', 'trial', 'stream', 'every', 'touchdown', 'today', 'fubo', 'football', 'fans', 'want', 'keep', 'nfl', 'action', 'week', 'forget', 'flipping', 'back', 'forth', 'channels', 'tune', 'nfl', 'redzone', 'see', 'every', 'touchdown', 'every', 'game', 'su', 'chars']",,[]
Why Texas benched Quinn Ewers for Arch Manning against Georgia,Cory Woodroof,USA Today,Texas made a huge change at quarterback against Georgia.,"No. 1 Texas fell behind to No. 5 Georgia early at home on Saturday night and decided to make a quarterback change before halftime.
The Longhorns opted to bench quarterback Quinn Ewers in the game’s … [+421 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/why-texas-benched-quinn-ewers-arch-manning-georgia,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/MixCollage-19-Oct-2024-08-57-PM-3756.jpg?w=1024&h=576&crop=1,why texas benched quinn ewers for arch manning against georgia no texas fell behind to no georgia early at home on saturday night and decided to make a quarterback change before halftime the longhorns opted to bench quarterback quinn ewers in the game s chars,"['texas', 'benched', 'quinn', 'ewers', 'arch', 'manning', 'georgia', 'texas', 'fell', 'behind', 'georgia', 'early', 'home', 'saturday', 'night', 'decided', 'make', 'quarterback', 'change', 'halftime', 'longhorns', 'opted', 'bench', 'quarterback', 'quinn', 'ewers', 'game', 'chars']",,[]
20 NFL players reportedly drawing interest ahead of the 2024 trade deadline,Cory Woodroof,USA Today,This could be an eventful 2024 NFL trade deadline.,"The 2024 NFL trade deadline is just a couple of weeks away on Nov. 5, with some big moves already in the books. 
The New York Jets added wide receiver Davante Adams this past week, while the Buffalo… [+1779 chars]",20-10-2024,https://ftw.usatoday.com/lists/20-nfl-players-reportedly-drawing-interest-trade-deadline,https://ftw.usatoday.com/wp-content/uploads/sites/90/2022/06/USATSI_17173105.jpg?w=1024&h=576&crop=1,nfl players reportedly drawing interest ahead of the trade deadline the nfl trade deadline is just a couple of weeks away on nov with some big moves already in the books the new york jets added wide receiver davante adams this past week while the buffalo chars,"['nfl', 'players', 'reportedly', 'drawing', 'interest', 'ahead', 'trade', 'deadline', 'nfl', 'trade', 'deadline', 'couple', 'weeks', 'away', 'nov', 'big', 'moves', 'already', 'books', 'new', 'york', 'jets', 'added', 'wide', 'receiver', 'davante', 'adams', 'past', 'week', 'buffalo', 'chars']",,[]
USF players appeared to scrap with each other before comeback win vs. UAB,Michelle R. Martinelli,USA Today,"Not a great look, even though the Bulls won.","Judging by the way things seemed to be going for South Florida on Saturday in the third quarter of its home game against UAB, it would have been fair to assume the Bulls lost.
Not only did they fall… [+883 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/usf-players-fight-argue-sideline-uab-pettway-exume,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/USATSI_24212177.jpg?w=1024&h=576&crop=1,usf players appeared to scrap with each other before comeback win vs uab judging by the way things seemed to be going for south florida on saturday in the third quarter of its home game against uab it would have been fair to assume the bulls lost not only did they fall chars,"['usf', 'players', 'appeared', 'scrap', 'comeback', 'win', 'vs', 'uab', 'judging', 'way', 'things', 'seemed', 'going', 'south', 'florida', 'saturday', 'third', 'quarter', 'home', 'game', 'uab', 'would', 'fair', 'assume', 'bulls', 'lost', 'fall', 'chars']",,[]
"Kings vs. Ducks October 20: Injured players, inactives, latest updates",Data Skrive,USA Today,"Heading into a game against the Anaheim Ducks (2-1-1), the Los Angeles Kings (2-1-2) will be keeping their eye on three players on the injury report. The game starts at 8:00 PM ET on Sunday, Octobe…","Heading into a game against the Anaheim Ducks (2-1-1), the Los Angeles Kings (2-1-2) will be keeping their eye on three players on the injury report. The game starts at 8:00 PM ET on Sunday, October … [+2412 chars]",20-10-2024,https://ftw.usatoday.com/article/kings-vs-ducks-october-20-injured-players-inactives-latest-updates,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/23021615.jpg?w=1024&h=576&crop=1,kings vs ducks october injured players inactives latest updates heading into a game against the anaheim ducks the los angeles kings will be keeping their eye on three players on the injury report the game starts at pm et on sunday october chars,"['kings', 'vs', 'ducks', 'october', 'injured', 'players', 'inactives', 'latest', 'updates', 'heading', 'game', 'anaheim', 'ducks', 'los', 'angeles', 'kings', 'keeping', 'eye', 'three', 'players', 'injury', 'report', 'game', 'starts', 'pm', 'et', 'sunday', 'october', 'chars']",,[]
"Kings vs. Ducks: Live stream, TV info, time and more | October 20, 2024",Data Skrive,USA Today,"NHL action on Sunday includes the Los Angeles Kings (2-1-2) visiting the Anaheim Ducks (2-1-1) at Honda Center, starting at 8:00 PM ET on NHL Network.Los Angeles secured a 4-1 road victory against …","NHL action on Sunday includes the Los Angeles Kings (2-1-2) visiting the Anaheim Ducks (2-1-1) at Honda Center, starting at 8:00 PM ET on NHL Network.
Los Angeles secured a 4-1 road victory against … [+1707 chars]",20-10-2024,https://ftw.usatoday.com/article/kings-vs-ducks-live-stream-tv-info-time-and-more-october-20-2024,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24528468.jpg?w=1024&h=576&crop=1,kings vs ducks live stream tv info time and more october nhl action on sunday includes the los angeles kings visiting the anaheim ducks at honda center starting at pm et on nhl network los angeles secured a road victory against chars,"['kings', 'vs', 'ducks', 'live', 'stream', 'tv', 'info', 'time', 'october', 'nhl', 'action', 'sunday', 'includes', 'los', 'angeles', 'kings', 'visiting', 'anaheim', 'ducks', 'honda', 'center', 'starting', 'pm', 'et', 'nhl', 'network', 'los', 'angeles', 'secured', 'road', 'victory', 'chars']",,[]
"How to Watch Tommy Paul vs. Grigor Dimitrov at the 2024 Stockholm Open: Live Stream, TV Channel",Data Skrive,USA Today,"In the final at the Stockholm Open on Sunday, Tommy Paul (ranked No. 13) faces Grigor Dimitrov (No. 10).Paul’s last action was on September 27, 2024 at the Rakuten Japan Open Tennis Champions…","In the final at the Stockholm Open on Sunday, Tommy Paul (ranked No. 13) faces Grigor Dimitrov (No. 10).
Paul’s last action was on September 27, 2024 at the Rakuten Japan Open Tennis Championships, … [+2534 chars]",20-10-2024,https://ftw.usatoday.com/article/how-to-watch-tommy-paul-vs-grigor-dimitrov-at-the-2024-stockholm-open-live-stream-tv-channel,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/16686351-61.jpg?w=1024&h=576&crop=1,how to watch tommy paul vs grigor dimitrov at the stockholm open live stream tv channel in the final at the stockholm open on sunday tommy paul ranked no faces grigor dimitrov no paul s last action was on september at the rakuten japan open tennis championships chars,"['watch', 'tommy', 'paul', 'vs', 'grigor', 'dimitrov', 'stockholm', 'open', 'live', 'stream', 'tv', 'channel', 'final', 'stockholm', 'open', 'sunday', 'tommy', 'paul', 'ranked', 'faces', 'grigor', 'dimitrov', 'paul', 'last', 'action', 'september', 'rakuten', 'japan', 'open', 'tennis', 'championships', 'chars']",,[]
Texas fans seemingly bullied refs into reversing a pivotal pass interference call by throwing bottles,Cory Woodroof,USA Today,This Georgia-Texas sequence was absolutely wild.,"No. 1 Texas football caught a huge break on a reversed call in the third quarter during its marquee game against No. 5 Georgia on Saturday night.
As the Bulldogs were driving down the field and the … [+1767 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/texas-fans-seemingly-bullied-refs-into-reversing-a-pivotal-pass-interference-call-by-throwing-bottles,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/Screen-Shot-2024-10-19-at-9.44.12-PM.png?w=1024&h=576&crop=1,texas fans seemingly bullied refs into reversing a pivotal pass interference call by throwing bottles no texas football caught a huge break on a reversed call in the third quarter during its marquee game against no georgia on saturday night as the bulldogs were driving down the field and the chars,"['texas', 'fans', 'seemingly', 'bullied', 'refs', 'reversing', 'pivotal', 'pass', 'interference', 'call', 'throwing', 'bottles', 'texas', 'football', 'caught', 'huge', 'break', 'reversed', 'call', 'third', 'quarter', 'marquee', 'game', 'georgia', 'saturday', 'night', 'bulldogs', 'driving', 'field', 'chars']",,[]
