title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems
Freddie Freeman Player Props: Dodgers vs. Mets - NLCS Game 6,Data Skrive,USA Today,Freddie Freeman and the Los Angeles Dodgers will take on Sean Manaea and the New York Mets on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS with the Dod…,Freddie Freeman and the Los Angeles Dodgers will take on Sean Manaea and the New York Mets on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS with the Dodge… [+3281 chars],2024-10-20,https://ftw.usatoday.com/article/freddie-freeman-player-props-dodgers-vs-mets-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24524067.jpg?w=1024&h=576&crop=1,freddie freeman player props dodgers vs mets nlcs game  freddie freeman and the los angeles dodgers will take on sean manaea and the new york mets on sunday at   pm et airing on fox sports  the teams will match up in game  of the nlcs with the dodge  chars,"['freddie', 'freeman', 'player', 'props', 'dodgers', 'vs', 'mets', 'nlcs', 'game', 'freddie', 'freeman', 'los', 'angeles', 'dodgers', 'take', 'sean', 'manaea', 'new', 'york', 'mets', 'sunday', 'pm', 'et', 'airing', 'fox', 'sports', 'teams', 'match', 'game', 'nlcs', 'dodge', 'chars']",freddie freeman player prop dodger v mets nlcs game freddie freeman los angeles dodger take sean manaea new york mets sunday pm et airing fox sport team match game nlcs dodge char
How to buy New York Yankees World Series tickets,FTW Staff,USA Today,The New York Yankees are headed back to the World Series. Tickets are already available and selling fast.,"For the first time since 2009, the New York Yankees are headed back to the World Series.
The Yankees defeated the Cleveland Guardians 5-2 thanks to a 10th inning three-run home run from Juan Soto on… [+1560 chars]",2024-10-20,https://ftw.usatoday.com/2024/10/how-to-buy-new-york-yankees-world-series-tickets,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/USATSI_24500532.jpg?w=1024&h=576&crop=1,how to buy new york yankees world series tickets for the first time since  the new york yankees are headed back to the world series the yankees defeated the cleveland guardians   thanks to a th inning three run home run from juan soto on  chars,"['buy', 'new', 'york', 'yankees', 'world', 'series', 'tickets', 'first', 'time', 'since', 'new', 'york', 'yankees', 'headed', 'back', 'world', 'series', 'yankees', 'defeated', 'cleveland', 'guardians', 'thanks', 'th', 'inning', 'three', 'run', 'home', 'run', 'juan', 'soto', 'chars']",buy new york yankee world series ticket first time since new york yankee headed back world series yankee defeated cleveland guardian thanks th inning three run home run juan soto char
Francisco Lindor Player Props: Mets vs. Dodgers - NLCS Game 6,Data Skrive,USA Today,Francisco Lindor and the New York Mets take on the Los Angeles Dodgers on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS. The Dodgers have a 3-2 series l…,Francisco Lindor and the New York Mets take on the Los Angeles Dodgers on Sunday at 8:08 PM ET airing on Fox Sports 1. The teams will match up in Game 6 of the NLCS. The Dodgers have a 3-2 series lea… [+4430 chars],2024-10-20,https://ftw.usatoday.com/article/francisco-lindor-player-props-mets-vs-dodgers-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24523304.jpg?w=1024&h=576&crop=1,francisco lindor player props mets vs dodgers nlcs game  francisco lindor and the new york mets take on the los angeles dodgers on sunday at   pm et airing on fox sports  the teams will match up in game  of the nlcs the dodgers have a   series lea  chars,"['francisco', 'lindor', 'player', 'props', 'mets', 'vs', 'dodgers', 'nlcs', 'game', 'francisco', 'lindor', 'new', 'york', 'mets', 'take', 'los', 'angeles', 'dodgers', 'sunday', 'pm', 'et', 'airing', 'fox', 'sports', 'teams', 'match', 'game', 'nlcs', 'dodgers', 'series', 'lea', 'chars']",francisco lindor player prop mets v dodger nlcs game francisco lindor new york mets take los angeles dodger sunday pm et airing fox sport team match game nlcs dodger series lea char
"Steve Sarkisian, and then Kirby Smart, absolutely lost it over chaotic Texas-Georgia penalty sequence",Michelle R. Martinelli,USA Today,Steve Sarkisian and Kirby Smart threw understandable sideline tantrums over pass interference calls.,"Things got heated and controversial late in the third quarter of No. 5 Georgia’s road game against No. 1 Texas on Saturday.
After a dominant first half, the Bulldogs had a 23-8 lead over the Longhor… [+1757 chars]",2024-10-20,https://ftw.usatoday.com/2024/10/texas-georgia-steve-sarkisian-kirby-smart-tantrums-interception-pass-interference-refs-reverse,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/MixCollage-19-Oct-2024-10-55-PM-7562.jpg?w=1024&h=576&crop=1,steve sarkisian and then kirby smart absolutely lost it over chaotic texas georgia penalty sequence things got heated and controversial late in the third quarter of no  georgia s road game against no  texas on saturday after a dominant first half the bulldogs had a   lead over the longhor  chars,"['steve', 'sarkisian', 'kirby', 'smart', 'absolutely', 'lost', 'chaotic', 'texas', 'georgia', 'penalty', 'sequence', 'things', 'got', 'heated', 'controversial', 'late', 'third', 'quarter', 'georgia', 'road', 'game', 'texas', 'saturday', 'dominant', 'first', 'half', 'bulldogs', 'lead', 'longhor', 'chars']",steve sarkisian kirby smart absolutely lost chaotic texas georgia penalty sequence thing got heated controversial late third quarter georgia road game texas saturday dominant first half bulldog lead longhor char
"Taylor Swift's surprise songs from Night 2 of the Eras Tour in Miami, including a debut and Reputation mashup",Caroline Darney,USA Today,"The Eras Tour is back underway, so it's time for surprise songs once again.",Taylor Swift’s Eras Tour continued its journey on Saturday night in Miami with the second of three total shows in Florida. The now 14-time Grammy winner will be touring almost non-stop for the entire… [+871 chars],2024-10-20,https://ftw.usatoday.com/2024/10/taylor-swift-surprise-songs-night-2-eras-tour-miami-debut-reputation,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/AFP-2178464263.jpg?w=1024&h=576&crop=1,taylor swift is surprise songs from night  of the eras tour in miami including a debut and reputation mashup taylor swift s eras tour continued its journey on saturday night in miami with the second of three total shows in florida the now  time grammy winner will be touring almost non stop for the entire  chars,"['taylor', 'swift', 'surprise', 'songs', 'night', 'eras', 'tour', 'miami', 'including', 'debut', 'reputation', 'mashup', 'taylor', 'swift', 'eras', 'tour', 'continued', 'journey', 'saturday', 'night', 'miami', 'second', 'three', 'total', 'shows', 'florida', 'time', 'grammy', 'winner', 'touring', 'almost', 'non', 'stop', 'entire', 'chars']",taylor swift surprise song night era tour miami including debut reputation mashup taylor swift era tour continued journey saturday night miami second three total show florida time grammy winner touring almost non stop entire char
Mookie Betts Player Props: Dodgers vs. Mets - NLCS Game 6,Data Skrive,USA Today,"The Los Angeles Dodgers, Mookie Betts included, will play Sean Manaea and the New York Mets on Sunday at 8:08 PM ET. The Dodgers are holding a 3-2 lead in the series heading into Game 6 of the NLCS…","The Los Angeles Dodgers, Mookie Betts included, will play Sean Manaea and the New York Mets on Sunday at 8:08 PM ET. The Dodgers are holding a 3-2 lead in the series heading into Game 6 of the NLCS.… [+4737 chars]",2024-10-20,https://ftw.usatoday.com/article/mookie-betts-player-props-dodgers-vs-mets-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24528984.jpg?w=1024&h=576&crop=1,mookie betts player props dodgers vs mets nlcs game  the los angeles dodgers mookie betts included will play sean manaea and the new york mets on sunday at   pm et the dodgers are holding a   lead in the series heading into game  of the nlcs  chars,"['mookie', 'betts', 'player', 'props', 'dodgers', 'vs', 'mets', 'nlcs', 'game', 'los', 'angeles', 'dodgers', 'mookie', 'betts', 'included', 'play', 'sean', 'manaea', 'new', 'york', 'mets', 'sunday', 'pm', 'et', 'dodgers', 'holding', 'lead', 'series', 'heading', 'game', 'nlcs', 'chars']",mookie betts player prop dodger v mets nlcs game los angeles dodger mookie betts included play sean manaea new york mets sunday pm et dodger holding lead series heading game nlcs char
2024 NFL RedZone Week 7 free trial: Stream every touchdown today on Fubo,Data Skrive,USA Today,"Football fans, want to keep up with all of the NFL action this week? Forget flipping back and forth between channels and tune into NFL RedZone, where you can see every touchdown from every game on …","Football fans, want to keep up with all of the NFL action this week? Forget flipping back and forth between channels and tune into NFL RedZone, where you can see every touchdown from every game on Su… [+1821 chars]",2024-10-20,https://ftw.usatoday.com/article/2024-nfl-redzone-week-7-free-trial-stream-every-touchdown-today-on-fubo,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24400679-1.jpg?w=1024&h=576&crop=1,nfl redzone week  free trial stream every touchdown today on fubo football fans want to keep up with all of the nfl action this week forget flipping back and forth between channels and tune into nfl redzone where you can see every touchdown from every game on su  chars,"['nfl', 'redzone', 'week', 'free', 'trial', 'stream', 'every', 'touchdown', 'today', 'fubo', 'football', 'fans', 'want', 'keep', 'nfl', 'action', 'week', 'forget', 'flipping', 'back', 'forth', 'channels', 'tune', 'nfl', 'redzone', 'see', 'every', 'touchdown', 'every', 'game', 'su', 'chars']",nfl redzone week free trial stream every touchdown today fubo football fan want keep nfl action week forget flipping back forth channel tune nfl redzone see every touchdown every game su char
Why Texas benched Quinn Ewers for Arch Manning against Georgia,Cory Woodroof,USA Today,Texas made a huge change at quarterback against Georgia.,"No. 1 Texas fell behind to No. 5 Georgia early at home on Saturday night and decided to make a quarterback change before halftime.
The Longhorns opted to bench quarterback Quinn Ewers in the game’s … [+421 chars]",2024-10-20,https://ftw.usatoday.com/2024/10/why-texas-benched-quinn-ewers-arch-manning-georgia,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/MixCollage-19-Oct-2024-08-57-PM-3756.jpg?w=1024&h=576&crop=1,why texas benched quinn ewers for arch manning against georgia no  texas fell behind to no  georgia early at home on saturday night and decided to make a quarterback change before halftime the longhorns opted to bench quarterback quinn ewers in the game s  chars,"['texas', 'benched', 'quinn', 'ewers', 'arch', 'manning', 'georgia', 'texas', 'fell', 'behind', 'georgia', 'early', 'home', 'saturday', 'night', 'decided', 'make', 'quarterback', 'change', 'halftime', 'longhorns', 'opted', 'bench', 'quarterback', 'quinn', 'ewers', 'game', 'chars']",texas benched quinn ewer arch manning georgia texas fell behind georgia early home saturday night decided make quarterback change halftime longhorn opted bench quarterback quinn ewer game char
20 NFL players reportedly drawing interest ahead of the 2024 trade deadline,Cory Woodroof,USA Today,This could be an eventful 2024 NFL trade deadline.,"The 2024 NFL trade deadline is just a couple of weeks away on Nov. 5, with some big moves already in the books. 
The New York Jets added wide receiver Davante Adams this past week, while the Buffalo… [+1779 chars]",2024-10-20,https://ftw.usatoday.com/lists/20-nfl-players-reportedly-drawing-interest-trade-deadline,https://ftw.usatoday.com/wp-content/uploads/sites/90/2022/06/USATSI_17173105.jpg?w=1024&h=576&crop=1,nfl players reportedly drawing interest ahead of the  trade deadline the  nfl trade deadline is just a couple of weeks away on nov  with some big moves already in the books the new york jets added wide receiver davante adams this past week while the buffalo  chars,"['nfl', 'players', 'reportedly', 'drawing', 'interest', 'ahead', 'trade', 'deadline', 'nfl', 'trade', 'deadline', 'couple', 'weeks', 'away', 'nov', 'big', 'moves', 'already', 'books', 'new', 'york', 'jets', 'added', 'wide', 'receiver', 'davante', 'adams', 'past', 'week', 'buffalo', 'chars']",nfl player reportedly drawing interest ahead trade deadline nfl trade deadline couple week away nov big move already book new york jet added wide receiver davante adam past week buffalo char
USF players appeared to scrap with each other before comeback win vs. UAB,Michelle R. Martinelli,USA Today,"Not a great look, even though the Bulls won.","Judging by the way things seemed to be going for South Florida on Saturday in the third quarter of its home game against UAB, it would have been fair to assume the Bulls lost.
Not only did they fall… [+883 chars]",2024-10-20,https://ftw.usatoday.com/2024/10/usf-players-fight-argue-sideline-uab-pettway-exume,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/USATSI_24212177.jpg?w=1024&h=576&crop=1,usf players appeared to scrap with each other before comeback win vs uab judging by the way things seemed to be going for south florida on saturday in the third quarter of its home game against uab it would have been fair to assume the bulls lost not only did they fall  chars,"['usf', 'players', 'appeared', 'scrap', 'comeback', 'win', 'vs', 'uab', 'judging', 'way', 'things', 'seemed', 'going', 'south', 'florida', 'saturday', 'third', 'quarter', 'home', 'game', 'uab', 'would', 'fair', 'assume', 'bulls', 'lost', 'fall', 'chars']",usf player appeared scrap comeback win v uab judging way thing seemed going south florida saturday third quarter home game uab would fair assume bull lost fall char
"How to buy New York Yankees World Series hats, shirts, jerseys and more",FTW Staff,USA Today,"The New York Yankees are headed to the World Series. Celebrate the Bronx Bombers with World Series hats, shirts, hoodies and more.","Congratulations, Yankees fans, you are going to the World Series.
After earning another come-from-behind win against the Cleveland Guardians, the New York Yankees advanced from the American League C… [+1068 chars]",2024-10-20,https://ftw.usatoday.com/2024/10/how-to-buy-new-york-yankees-world-series-hats-shirts-jerseys-and-more,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/yankees-world-series-gear-2024.jpg?w=1024&h=576&crop=1,how to buy new york yankees world series hats shirts jerseys and more congratulations yankees fans you are going to the world series after earning another come from behind win against the cleveland guardians the new york yankees advanced from the american league c  chars,"['buy', 'new', 'york', 'yankees', 'world', 'series', 'hats', 'shirts', 'jerseys', 'congratulations', 'yankees', 'fans', 'going', 'world', 'series', 'earning', 'another', 'come', 'behind', 'win', 'cleveland', 'guardians', 'new', 'york', 'yankees', 'advanced', 'american', 'league', 'c', 'chars']",buy new york yankee world series hat shirt jersey congratulation yankee fan going world series earning another come behind win cleveland guardian new york yankee advanced american league c char
